uuid,lat,lon,date,season,pl
4b671e6b-e374-4322-ac37-89a2d460ff69,-16.744,27.294,2016-12-12,2,1
4b671e6b-e374-4322-ac37-89a2d460ff69,-16.744,27.294,2016-12-19,2,0
4b671e6b-e374-4322-ac37-89a2d460ff69,-16.744,27.294,2017-01-23,2,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2016-10-17,2,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2016-10-24,2,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2016-10-31,2,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2016-11-14,2,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2016-11-21,2,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2016-11-28,2,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2016-12-05,2,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2016-12-12,2,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2016-12-19,2,0
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2017-01-02,2,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2017-01-09,2,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2017-01-30,2,1
4ca666fd-b414-4aa2-a714-7c04d8c31ecc,-16.951,27.089,2017-02-06,2,1
4d29e608-47d3-40ea-aa8b-0aa31d4c0aef,-12.564,26.17,2016-10-17,2,1
4d29e608-47d3-40ea-aa8b-0aa31d4c0aef,-12.564,26.17,2016-10-24,2,1
4d29e608-47d3-40ea-aa8b-0aa31d4c0aef,-12.564,26.17,2016-10-31,2,1
4d29e608-47d3-40ea-aa8b-0aa31d4c0aef,-12.564,26.17,2016-11-07,2,1
4d29e608-47d3-40ea-aa8b-0aa31d4c0aef,-12.564,26.17,2016-11-14,2,1
4d29e608-47d3-40ea-aa8b-0aa31d4c0aef,-12.564,26.17,2016-11-21,2,1
4d29e608-47d3-40ea-aa8b-0aa31d4c0aef,-12.564,26.17,2016-11-28,2,1
4d29e608-47d3-40ea-aa8b-0aa31d4c0aef,-12.564,26.17,2016-12-19,2,1
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-10-17,2,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-10-24,2,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-10-31,2,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-11-07,2,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-11-14,2,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-11-21,2,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-11-28,2,0
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-12-05,2,1
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-12-12,2,1
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2016-12-19,2,1
4e8f7c6c-f834-4293-8829-04f3dbce0f5d,-16.918,26.98,2017-01-09,2,0
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2016-10-24,2,0
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2016-10-31,2,0
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2016-11-21,2,0
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2016-12-05,2,0
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2016-12-19,2,1
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2017-01-09,2,1
4ea3b5a7-1cd8-4696-b933-b7c3b9042351,-16.913,26.956,2017-01-16,2,1
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-10-17,2,0
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-10-24,2,0
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-10-31,2,0
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-11-07,2,0
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-11-14,2,0
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-11-21,2,0
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-11-28,2,0
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-12-05,2,1
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-12-12,2,1
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-12-19,2,1
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2016-12-26,2,1
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2017-01-09,2,1
4fba5ee7-27fe-49ea-b8ff-5fe715921f5c,-15.189,27.332,2017-01-16,2,1
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2016-10-17,2,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2016-10-24,2,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2016-10-31,2,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2016-11-07,2,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2016-11-14,2,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2016-11-21,2,0
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2016-11-28,2,1
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2016-12-05,2,1
51d50f10-9477-45af-aae3-1c775100059f,-16.765,26.983,2016-12-12,2,1
523f840d-7313-4df9-8b7d-7431ac4130a1,-16.142,26.405,2016-11-28,2,0
523f840d-7313-4df9-8b7d-7431ac4130a1,-16.142,26.405,2016-12-05,2,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-10-17,2,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-10-24,2,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-10-31,2,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-11-07,2,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-11-14,2,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-11-21,2,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-11-28,2,0
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-12-05,2,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-12-19,2,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2016-12-26,2,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2017-01-02,2,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2017-01-16,2,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2017-01-23,2,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2017-01-30,2,1
529081b9-ec84-4412-a562-1e7cdd92ad25,-16.937,27.055,2017-02-06,2,0
52ad3248-0248-4067-aa92-f5ccfa16dfda,-12.327,25.886,2016-10-17,2,0
52ad3248-0248-4067-aa92-f5ccfa16dfda,-12.327,25.886,2016-11-07,2,0
52ad3248-0248-4067-aa92-f5ccfa16dfda,-12.327,25.886,2016-11-14,2,0
52ad3248-0248-4067-aa92-f5ccfa16dfda,-12.327,25.886,2016-11-21,2,0
52ad3248-0248-4067-aa92-f5ccfa16dfda,-12.327,25.886,2016-11-28,2,1
52ad3248-0248-4067-aa92-f5ccfa16dfda,-12.327,25.886,2016-12-05,2,1
5321d9df-6480-48fb-88f6-7e6d3dc94515,-16.784,27.125,2016-10-17,2,0
5321d9df-6480-48fb-88f6-7e6d3dc94515,-16.784,27.125,2016-10-24,2,0
5321d9df-6480-48fb-88f6-7e6d3dc94515,-16.784,27.125,2016-11-07,2,0
5321d9df-6480-48fb-88f6-7e6d3dc94515,-16.784,27.125,2016-11-14,2,0
5321d9df-6480-48fb-88f6-7e6d3dc94515,-16.784,27.125,2016-11-21,2,0
5321d9df-6480-48fb-88f6-7e6d3dc94515,-16.784,27.125,2016-11-28,2,1
5321d9df-6480-48fb-88f6-7e6d3dc94515,-16.784,27.125,2016-12-05,2,1
53d0495e-0533-4d99-bbf7-b48df8e97b5c,-16.872,27.285,2016-10-24,2,0
53d0495e-0533-4d99-bbf7-b48df8e97b5c,-16.872,27.285,2016-10-31,2,1
53d0495e-0533-4d99-bbf7-b48df8e97b5c,-16.872,27.285,2016-11-07,2,0
53d0495e-0533-4d99-bbf7-b48df8e97b5c,-16.872,27.285,2016-11-28,2,1
53d0495e-0533-4d99-bbf7-b48df8e97b5c,-16.872,27.285,2016-12-19,2,0
53d0495e-0533-4d99-bbf7-b48df8e97b5c,-16.872,27.285,2016-12-26,2,1
53d0495e-0533-4d99-bbf7-b48df8e97b5c,-16.872,27.285,2017-01-02,2,1
53e9d1a5-2880-45c6-969c-41dc47efb531,-10.611,32.187,2016-11-14,2,0
53e9d1a5-2880-45c6-969c-41dc47efb531,-10.611,32.187,2016-12-19,2,1
53e9d1a5-2880-45c6-969c-41dc47efb531,-10.611,32.187,2016-12-26,2,1
53e9d1a5-2880-45c6-969c-41dc47efb531,-10.611,32.187,2017-01-16,2,1
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-10-17,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-10-24,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-11-07,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-11-14,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-11-21,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-11-28,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-12-05,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-12-12,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-12-19,2,1
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2016-12-26,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2017-01-02,2,0
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2017-01-09,2,1
544b43d4-4295-48a8-a8cd-acc329d6b0cd,-16.923,27.123,2017-01-16,2,1
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-10-17,2,0
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-10-24,2,0
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-10-31,2,0
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-11-07,2,0
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-11-14,2,0
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-11-21,2,0
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-11-28,2,0
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-12-05,2,1
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-12-12,2,1
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-12-19,2,1
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2016-12-26,2,1
54d0a15c-5824-4fb9-be0e-bda6276f2dc6,-16.485,26.941,2017-01-23,2,1
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-10-17,2,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-10-24,2,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-10-31,2,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-11-07,2,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-11-14,2,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-11-21,2,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-11-28,2,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-12-05,2,1
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-12-12,2,1
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-12-19,2,1
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2016-12-26,2,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2017-01-02,2,0
55772276-b02e-450d-a5c7-c1c8b7e2de2d,-16.662,26.864,2017-01-09,2,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-10-17,2,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-10-24,2,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-10-31,2,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-11-07,2,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-11-21,2,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-11-28,2,0
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-12-05,2,1
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-12-12,2,1
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-12-19,2,1
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2016-12-26,2,1
55dc2d3f-5e92-48fa-ba15-d78f29a62ba4,-16.831,26.965,2017-01-02,2,1
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-10-17,2,0
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-10-24,2,0
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-10-31,2,0
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-11-07,2,0
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-11-14,2,0
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-11-21,2,0
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-11-28,2,1
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-12-05,2,1
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-12-12,2,1
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-12-19,2,1
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2016-12-26,2,1
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2017-01-02,2,1
5608a7b3-d77f-4d1e-8689-955f1eb5140d,-17.196,27.095,2017-01-09,2,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-10-17,2,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-10-24,2,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-10-31,2,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-11-07,2,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-11-14,2,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-11-21,2,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-11-28,2,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-12-05,2,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-12-12,2,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-12-19,2,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2016-12-26,2,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2017-01-02,2,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2017-01-09,2,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2017-01-16,2,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2017-01-23,2,0
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2017-01-30,2,1
561a6a5d-aaa7-43d8-b201-b3d4f37d49ee,-16.972,27.08,2017-02-06,2,1
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2016-10-17,2,0
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2016-10-24,2,0
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2016-11-07,2,0
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2016-11-14,2,0
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2016-12-05,2,1
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2016-12-12,2,1
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2016-12-19,2,1
561bbccc-efb8-43c3-9152-c1f62fc2821c,-16.674,26.862,2017-01-09,2,0
5656fd92-b8d0-4739-8a46-e5197f03899b,-17.005,27.06,2016-10-17,2,1
5656fd92-b8d0-4739-8a46-e5197f03899b,-17.005,27.06,2016-11-07,2,0
5656fd92-b8d0-4739-8a46-e5197f03899b,-17.005,27.06,2016-11-14,2,0
5656fd92-b8d0-4739-8a46-e5197f03899b,-17.005,27.06,2016-11-21,2,0
5656fd92-b8d0-4739-8a46-e5197f03899b,-17.005,27.06,2016-11-28,2,0
5656fd92-b8d0-4739-8a46-e5197f03899b,-17.005,27.06,2016-12-05,2,1
5656fd92-b8d0-4739-8a46-e5197f03899b,-17.005,27.06,2016-12-12,2,0
5656fd92-b8d0-4739-8a46-e5197f03899b,-17.005,27.06,2016-12-26,2,1
5656fd92-b8d0-4739-8a46-e5197f03899b,-17.005,27.06,2017-01-02,2,0
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-10-17,2,0
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-10-24,2,0
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-10-31,2,0
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-11-07,2,0
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-11-14,2,0
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-11-21,2,0
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-11-28,2,0
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-12-05,2,1
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-12-19,2,1
5683c0a3-bd0b-48ca-a732-0a3eee6631bb,-17.153,27.141,2016-12-26,2,1
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2016-10-17,2,0
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2016-10-24,2,0
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2016-11-14,2,0
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2016-12-05,2,1
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2016-12-19,2,1
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2016-12-26,2,1
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2017-01-09,2,0
571fc71b-e4ef-4b23-acc8-3a52caa0cc0d,-16.708,26.898,2017-01-16,2,0
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2016-10-24,2,0
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2016-11-07,2,0
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2016-11-14,2,0
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2016-12-05,2,1
5769b555-4715-4268-823f-874e97f6cd79,-16.834,27.336,2016-12-19,2,1
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2016-10-17,2,0
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2016-10-24,2,0
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2016-10-31,2,0
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2016-11-07,2,0
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2016-11-14,2,0
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2016-12-12,2,1
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2016-12-26,2,1
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2017-01-02,2,1
579080db-3525-412e-aa0b-bc6d9bee3276,-16.985,27.061,2017-01-09,2,1
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2016-10-24,2,0
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2016-11-14,2,0
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2016-11-28,2,0
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2016-12-05,2,0
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2016-12-12,2,1
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2016-12-19,2,1
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2016-12-26,2,1
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2017-01-02,2,1
57b9cb34-d63c-4a7f-93f8-f4f0511c181f,-16.916,27.21,2017-01-30,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-10-17,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-10-24,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-10-31,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-11-07,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-11-14,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-11-21,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-11-28,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-12-05,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-12-12,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2016-12-26,2,0
57c1c6e9-b632-4310-9078-5f28e55ef793,-16.892,27.117,2017-01-30,2,0
583b4e09-31c4-4738-b9ee-33a018aa119f,-15.213,27.348,2016-10-17,2,0
583b4e09-31c4-4738-b9ee-33a018aa119f,-15.213,27.348,2016-10-24,2,0
583b4e09-31c4-4738-b9ee-33a018aa119f,-15.213,27.348,2016-10-31,2,0
583b4e09-31c4-4738-b9ee-33a018aa119f,-15.213,27.348,2016-11-07,2,0
583b4e09-31c4-4738-b9ee-33a018aa119f,-15.213,27.348,2016-11-14,2,0
583b4e09-31c4-4738-b9ee-33a018aa119f,-15.213,27.348,2016-11-21,2,0
583b4e09-31c4-4738-b9ee-33a018aa119f,-15.213,27.348,2016-12-05,2,0
583b4e09-31c4-4738-b9ee-33a018aa119f,-15.213,27.348,2016-12-12,2,1
583b4e09-31c4-4738-b9ee-33a018aa119f,-15.213,27.348,2016-12-19,2,1
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2016-10-24,2,0
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2016-10-31,2,0
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2016-11-07,2,0
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2016-11-21,2,0
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2016-12-05,2,1
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2016-12-12,2,1
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2016-12-19,2,1
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2017-01-16,2,1
59efe51b-a878-4a49-99ce-b8ad0a2e5fbd,-16.771,27.128,2017-01-30,2,0
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.838,26.793,2016-10-31,2,0
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.838,26.793,2016-11-21,2,0
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.838,26.793,2016-12-05,2,1
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.838,26.793,2016-12-12,2,1
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.838,26.793,2016-12-19,2,0
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.838,26.793,2016-12-26,2,0
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.838,26.793,2017-01-09,2,1
5a7e9343-a4b2-4653-85e2-203af4c66158,-16.838,26.793,2017-01-16,2,1
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2016-10-17,2,0
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2016-10-24,2,0
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2016-10-31,2,0
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2016-11-07,2,0
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2016-11-14,2,0
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2016-11-21,2,0
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2016-12-05,2,1
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2016-12-19,2,1
5abe2dbb-b180-46f4-8300-7dd12019fb74,-16.255,26.912,2017-01-30,2,0
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2016-10-17,2,0
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2016-10-24,2,0
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2016-10-31,2,0
5ad27ec3-6cbc-4435-a36e-6b4558a2800b,-16.599,26.812,2016-11-07,2,0
