"assignment_id","worker_id","status","name","max_assignments","mapped_count"
"3WRFBPLXRAOQR0Z1C5S0MN4QDNC3NA","AMUC6OI4A2GY4","Approved","ZM0459287",20,20
"3NOKK93PR18P7S2L8Q6DFREEQK1EEN","A28GJDYQQ6KGEO","Untrusted","ZM0459287",20,20
"3TPWUS5F8914RU4YXZUOB9LBCCWCWB","A2POACRR0JSC1N","Untrusted","ZM0459287",20,20
"3Z9WI9EOZZO4D2LXUDPMYPOW2XBHKC","ADLYO655RWJUI","Approved","ZM0459287",20,20
"3LPW2N6LKT26056ENPSFFFU4ZGQ5UQ","A39CGCIT1O66BZ","Untrusted","ZM0459287",20,20
"3SB4CE2TJVVVNFCQNQUJ7X9ULCCAXX","A1RILUP7EBYOQ1","Approved","ZM0459287",20,20
"3483FV8BEEJTZXXQ9OSE12DCCKS62Z","A2RMJNF6IPI42F","Approved","ZM0459287",20,20
"3SNLUL3WO4NK2U9ZFC8MW4Q1L5HLUJ","AR7DGMRC1N0AV","Approved","ZM0459287",20,20
"3M0NZ3JDP1YNM40OTCRNW79J1YJZ5N","A2Q1YS118AO2BP","Approved","ZM0459287",20,20
"3S4AW7T80BILLWFK06H4J0S7MTR4LF","A1SL65Z68BK1UT","Approved","ZM0459287",20,20
"33IZTU6J811ZNBYK4QGASX307H5SXV","A1NM7ZPZ3NH412","Approved","ZM0459287",20,20
"3PQMUDRV7R6D326T0SMVLLAYA83II1","A2S96ZZ70YFPSK","Approved","ZM0459287",20,20
"32KTQ2V7RDF6OK3HHDEA0LIC8SE9M5","A3GLMBZSG3VU4P","Untrusted","ZM0459287",20,20
"3PXX5PX6LXYOAC9PIU21I0I22BABAF","A2IMMQ5AS3ZK78","Approved","ZM0459287",20,20
"3OCHAWUVGOK1ZSLCZH781BCQRZ4XKK","A1LZWU72K42V92","Approved","ZM0475448",4,20
"3IKZ72A5B4GL7CFUW0T2NWTNHPFNFQ","A2TJGFPBFEIXMJ","Approved","ZM0475448",4,20
"3QAVNHZ3EM40NLV197RVW3E7FE6LAD","A1TEQTP52NS7D1","Approved","ZM0475448",4,20
"3F0BG9B9MPN24I42LJ41GKEDNLYY7L","A1XVZCQ983ETMR","Approved","ZM0475448",4,20
"3IXEICO792JNJWR3S3CA2PM2CW2T69","AZ4NM6ZXTGT0","Approved","ZM0707915",20,20
"3U088ZLJVKTKX29ILJ14G8JA3N60WD","A1RILUP7EBYOQ1","Approved","ZM0707915",20,20
"3I7DHKZYGN0HHN9OS0XGTFT1PSS5F6","A3UYPGEKV45VZ6","Approved","ZM0707915",20,20
"3A4TN5196KIMU499208OA6BOXORCHJ","A2S96ZZ70YFPSK","Approved","ZM0707915",20,20
"3GNCZX450INQE6AZ1ZK2DKNRJCMPA5","A1XVZCQ983ETMR","Approved","ZM0707915",20,20
"33SA9F9TRXUJOSOCTQ0J1XLEXOPWE4","A1NM7ZPZ3NH412","Approved","ZM0707915",20,20
"3BXQMRHWKZY48CRKFO91WH5QLA9MUO","A296GTDGYGKYV7","Untrusted","ZM0707915",20,20
"3CPLWGV3MOZC62OHTETAD07CDFM9NX","A3QC57KUVJP5EW","Untrusted","ZM0707915",20,20
"3I33IC7ZWF2UMZ9TZ19QH7FY8382AB","ADAOQ0P8AKDID","Approved","ZM0707915",20,20
"3VSOLARPKB952YV7BV9V4M968ZP397","A2272IIEXMSKBZ","Approved","ZM0707915",20,20
"3C5W7UE9CFQWPGLFKTKOGO4UFS3XM4","A252Z0ZJ7PF59Q","Approved","ZM0707915",20,20
"33M4IA01QG1NMWY7P1G52NY4LG5XRX","A7TP8TTJ88Y0R","Approved","ZM0707915",20,20
"3EFE17QCRC521LY5ZMYOPBF6JS9SHR","ADLYO655RWJUI","Approved","ZM0707915",20,20
"3TUI152ZZBNFKUYE5T6Y2OKYKFYQ17","A1SL65Z68BK1UT","Approved","ZM0707915",20,20
"3HUTX6F6VUNJO33U9KE8I2Z3XK0O2K","A260DMGSF8MAD7","Approved","ZM0707915",20,20
"3ATTHHXXWAOATXVOZEMWOVXDYLAXIJ","A3PRZRK9IC5CBI","Approved","ZM0707915",20,20
"3IQ1VMJRYTK5MJUSKAO5RUNCEAEA99","A2Q1YS118AO2BP","Approved","ZM0707915",20,20
"33L7PJKHCGYANAARLI98M3ITITMT8T","ANBP9PU6EH8DB","Untrusted","ZM0707915",20,20
"3G2UL9A02DE0LYUWF099XTUKO3476D","AMUC6OI4A2GY4","Approved","ZM0707915",20,20
"3SNLUL3WO4NK2U9ZFC8MW4Q1L6QUL3","AR7DGMRC1N0AV","Approved","ZM0707915",20,20
"39ZSFO5CA8WE74LZCRW9GPD9C1PUJ4","A2RMJNF6IPI42F","Approved","TZ0526024",20,20
"3E1QT0TDFP9KEWUGR6A48WGK2WXI8R","A2SBN9B6Q3DN2X","Approved","TZ0526024",20,20
"3TOK3KHVJTIQA400FWV3ETGB3PHO74","AI39WUF9N0XJ9","Approved","TZ0526024",20,20
"3U84XHCDICD5QLWOF78DRF35W0S4ZI","A12L49XOTAS4H8","Untrusted","TZ0526024",20,20
"3LKC68YZ3A350J11N43F69FSWPTOWR","A1JK98CUTURSFN","Approved","TZ0526024",20,20
"3YDGXNSEOZUQ6PV16H80EV61XT248Y","A25UOYTF2NCR6R","Approved","TZ0526024",20,20
"3T3IWE1XG6NGTEAN7CQ88U3T7Z6QTU","ACINC1OCL1LXG","Approved","TZ0526024",20,20
"3R3YRB5GRF336BIVILJWNQAQMVYAU5","AZ4NM6ZXTGT0","Approved","TZ0526024",20,20
"3FE7TXL1LINM9FGAOX6C77U37M2Q2B","A31LPSIQ9A7RWV","Approved","TZ0526024",20,20
"3SBEHTYCWN3ZT2LY4A8Y794MVR5IY6","A1UI059YV3XH73","Approved","TZ0526024",20,20
"30LB5CDZNCAORXENW6LBFCDSFSSZ0L","ADLYO655RWJUI","Approved","TZ0526024",20,20
"34Q075JO1XDRW1TFOVCJNITG2DQ018","A2S96ZZ70YFPSK","Approved","TZ0526024",20,20
"3O7L7BFSHEP1NX4749W406C6DGAEIZ","A1SAE2COMX5P8M","Untrusted","TZ0526024",20,20
"37ZHEEHM6WM1OF7EWYBBQQI09EL73P","AYA4YHEEEO1T8","Untrusted","TZ0526024",20,20
"30H4UDGLT2IRG7JOY2A7MBIR96NMPK","A16H809DRDT4B9","Untrusted","TZ0526024",20,20
"3V5Q80FXIXRU2EA8QMUGUZ1SY9623X","A2HZQUFSD3ACSI","Approved","TZ0526024",20,20
"36ZN444YTRYNZOHWYNZ05I6KIXUIOG","A161I6SGXNY96M","Untrusted","TZ0526024",20,20
"3BEFOD78W6T5REX50IIJJD7WIFI4MC","A2MIOF3QNY3Y70","Approved","TZ0526024",20,20
"3MD9PLUKKIERCT6UXCN9QO95O2DZN5","A2IMMQ5AS3ZK78","Approved","TZ0526024",20,20
"3HVVDCPGTESP2G19YM72LG6V7N1TY9","ALJMDVY95Y5G4","Approved","TZ0526024",20,20
"3MB8LZR5BFT6ZY4NLY4KQHH3EYLLKN","A2RMJNF6IPI42F","Approved","ZM0427705",20,20
"3WI0P0II61S9OQTQY1FT8GVC0K0RDZ","A2SBN9B6Q3DN2X","Approved","ZM0427705",20,20
"3R8YZBNQ9HITVGDGU9N73YBBIQ47Q0","AI39WUF9N0XJ9","Approved","ZM0427705",20,20
"3K4J6M3CXETK1TH0YGUFJB9ZDKHGA3","A12L49XOTAS4H8","Untrusted","ZM0427705",20,20
"35K3O9HUABDHD62H31QJX9ZEXKBEFT","A19LTHK3TA57SF","Untrusted","ZM0427705",20,20
"3WAKVUDHUWGLN9KXBI7CDZ80LLI7UX","A1JK98CUTURSFN","Approved","ZM0427705",20,20
"3HFNH7HEMHECO9OHNCR19BO4H3GQGZ","A2QDZ33613QLPI","Untrusted","ZM0427705",20,20
"30BUDKLTXDVPB99SXPDABX818R8E5N","A1SAE2COMX5P8M","Untrusted","ZM0427705",20,20
"3Z3ZLGNNSIUBUXCTSXKHQHZVDZT3QO","A25UOYTF2NCR6R","Approved","ZM0427705",20,20
"386PBUZZXFXBOEY53D48P2HQZRQLJT","A1UI059YV3XH73","Approved","ZM0427705",20,20
"3BXQMRHWKZY48CRKFO91WH5QGCKUM6","ACINC1OCL1LXG","Approved","ZM0427705",20,20
"3HWRJOOET52QHB739LQI48ITMDFSE6","A3PJ51GS2AKBO6","Untrusted","ZM0427705",20,20
"3TVSS0C0E10LDB69JLPE0JLFV0ZTWD","AZ4NM6ZXTGT0","Approved","ZM0427705",20,20
"3KMS4QQVK2QKZ6URZN1MV4CJHKGFKT","A1SRF7085UM3HI","Untrusted","ZM0427705",20,20
"3PEIJLRY6TTSUSFTOVQBPM6L8XCXWR","ADLYO655RWJUI","Approved","ZM0427705",20,20
"3EFVCAY5L39G97EM9OV4KXVKFS2J8I","A2S96ZZ70YFPSK","Approved","ZM0427705",20,20
"38F5OAUN5NCGINEDBJ0DUKJARGVH7R","A2F9V69F6TZIAB","Approved","ZM0427705",20,20
"3XXU1SWE8MVNQP6FKE5CYJMJ66Y0AW","A31LPSIQ9A7RWV","Approved","ZM0427705",20,20
"3L6L49WXW0X7J7CZ8J1X2BWAWFZ45J","A16H809DRDT4B9","Untrusted","ZM0427705",20,20
"3NGI5ARFTT5UKIXZ5GR92JUOB0PP1M","A2HZQUFSD3ACSI","Approved","ZM0427705",20,20
"3LEIZ60CDJZ6NR20W2448NELNSGZ9O","A2POACRR0JSC1N","Approved","ZM0390649",20,20
"3AAJC4I4FGSVT3F9IEVHXHSOJXUZJL","A2S96ZZ70YFPSK","Approved","ZM0390649",20,20
"3H7Z272LX777AP13YQ9SMY32DOWLPU","ACINC1OCL1LXG","Approved","ZM0390649",20,20
"3RU7GD8VPOTUE2WTIZ6TYKHX5I4SPF","A3PRZRK9IC5CBI","Approved","ZM0390649",20,20
"3MH9DQ757WC4G2VY4LB6JCLTPO9GUM","ADLYO655RWJUI","Approved","ZM0390649",20,20
"3TXD01ZLD4HO4M2E9K95ANOQZJ94UW","A2DWQF4ZHHBLOW","Approved","ZM0390649",20,20
"37FMASSAYCR3GUSNUIUEZY6LFGDBIB","A8KHWKKGAGOH0","Approved","ZM0390649",20,20
"3R8YZBNQ9HITVGDGU9N73YBBN05Q79","AUW6U0UX2VC7Q","Approved","ZM0390649",20,20
"3EKVH9QMEY4SK6C5JB0S78N4T62D2L","A2HGAQ9WOEU9PN","Approved","ZM0390649",20,20
"3H7XDTSHKCRH86K3ZLQ7106QA5EWGX","A38NN4RC5YR6ZR","Approved","ZM0390649",20,20
"3PS7W85Z8Z2A1FT1QAFMMZD42Y69TY","A2BA9Y6VGW6WS1","Approved","ZM0390649",20,20
"3J88R45B2GY2AJISC9CGXSYPKYIPXY","A3BZVFD82AVLT8","Approved","ZM0390649",20,20
"317HQ483I7S5H3HKX8ZNQT6FW6IIN0","ADAOQ0P8AKDID","Approved","ZM0390649",20,20
"3R0T90IZ1SC8U8EYIUQ6P6ZNIPLGCX","A1RILUP7EBYOQ1","Approved","ZM0390649",20,20
"3Z7EFSHGN9EJGU9O74QADSZILFNXCC","A3TK9GIX5SL4UQ","Approved","ZM0390649",20,20
"386PBUZZXFXBOEY53D48P2HQ4RSLJ0","A1HGC1W5EWXUYS","Approved","ZM0390649",20,20
"3G5W44VEU7IQD6QMA774DPCVNY2GKI","ARIY7R4C3ZUIO","Untrusted","ZM0390649",20,20
"3F1567XTNW5X9Z1996LRHU2HIQU9Q5","A1NM7ZPZ3NH412","Approved","ZM0390649",20,20
"3SB4CE2TJVVVNFCQNQUJ7X9ULBEAXX","A3QC57KUVJP5EW","Untrusted","ZM0390649",20,20
"3VNXK88KKCIPE7XQV5F1NH1PZIZV9B","A18ZUFGMNOVI2Y","Approved","ZM0390649",20,20
"3KYQYYSHYV76RD1A69YPELQ7VGYDO2","A1XVZCQ983ETMR","Approved","ZM0711831",20,20
"351SEKWQS0HIRAGYTTJCMH120GKDMO","A1RILUP7EBYOQ1","Untrusted","ZM0711831",20,20
"3WETL7AQWT8M1BTV85WES644N8653T","A2HGAQ9WOEU9PN","Approved","ZM0711831",20,20
"3LPW2N6LKT26056ENPSFFFU40LQU5Q","A2Q1YS118AO2BP","Approved","ZM0711831",20,20
"3ZV9H2YQQD7GEU8F46JNI6HH75A3W8","A2S96ZZ70YFPSK","Approved","ZM0711831",20,20
"3TK8OJTYM1LA6UDXCUBY97145S0PVW","ABM77ZQWCHPNX","Approved","ZM0711831",20,20
"3LQ8PUHQFLSD77V9UA4AL99JBZWHIO","A32NJ984E42QF4","Untrusted","ZM0711831",20,20
"3MMN5BL1WZ4K9IE104D098FQ932M36","AV22FQTJNBUZT","Approved","ZM0711831",20,20
"36AHBNMV1RCILR5CCW7NGCO99Q9YDA","A25UOYTF2NCR6R","Approved","ZM0711831",20,20
"3I0BTBYZAXLOM74I0KJS154QF14Y0L","A8KHWKKGAGOH0","Approved","ZM0711831",20,20
"32VNZTT0A74WOUAX5QE05C16TQ5R4S","A21HDHQPENLF2X","Untrusted","ZM0711831",20,20
"3YW4XOSQKQL7CN5VM2Q3CPHNO591U3","A2HZQUFSD3ACSI","Approved","ZM0711831",20,20
"3E337GFOL98RLCBP7KZK5HTZIY1GNS","A2I960JYUZ8KAV","Approved","ZM0711831",20,20
"3N2BF7Y2VQUZ3QL0FP22D2G0S84MHX","A1686OU0K6B1D5","Approved","ZM0711831",20,20
"351SEKWQS0HIRAGYTTJCMH120HHMDW","A7TP8TTJ88Y0R","Approved","ZM0711831",20,20
"3K5TEWLKGVBIP8QTZZLE0A0SJF1VIO","A2KYR3GRQT2EL0","Approved","ZM0711831",20,20
"336KAV9KYQSVIH7WF7N6KTX5C0F2Y2","A35E8LAQ1R6I9X","Untrusted","ZM0711831",20,20
"3SPJ0334213VOD54MSTYJAJMEB1YJL","A8ENEFD0CI4R","Approved","ZM0711831",20,20
"35L9RVQFCOIIGYQ9ORTO4CXU5VWUHO","AM5XW4DZLA6OC","Approved","ZM0711831",20,20
"33TIN5LC04A6I1SV0G2LUG5JI6YY9Z","AJXIC6Q5EM76P","Approved","ZM0711831",20,20
"3XCC1ODXDLB3DZXV3NLD8F2BKYYRQC","A1XVZCQ983ETMR","Approved","ZM0392881",20,20
"340UGXU9DY1NYZLTTGASJDO38QRUVP","A3TK9GIX5SL4UQ","Approved","ZM0392881",20,20
"3U5NZHP4LR25OTID75UUU6AVSU2HP4","A2ISTNRL26YN9F","Approved","ZM0392881",20,20
"3WOKGM4L71GCST0GUXAUZE6OW870O7","ADLYO655RWJUI","Approved","ZM0392881",20,20
"3VAR3R6G1P1UAI5JP1N9STC6F76O87","A23G6NA8Z654QL","Approved","ZM0392881",20,20
"33PPO7FECVFWVRQ78ELKUOULEPBDIE","A1RILUP7EBYOQ1","Approved","ZM0392881",20,20
"3I2PTA7R3TUHQVK0D3CG73GXP8RKQ3","A1NM7ZPZ3NH412","Approved","ZM0392881",20,20
"32XVDSJFPZXVO0IIW4ZVQYAYY752M9","A1TM1ZFU4OIPTD","Approved","ZM0392881",20,20
"358UUM7WRZ3T7HSG7OC78OLGFBLR7Z","A5KZLEGBMV0DY","Approved","ZM0392881",20,20
"3Y4W8Q93LZK1HXA77LK39DKFMTFDVN","A2272IIEXMSKBZ","Approved","ZM0392881",20,20
"3LS2AMNW5FQ0GM5FBV49EKX69FAOQ4","AEJO933AJ3ZZH","Approved","ZM0392881",20,20
"3L70J4KAZGMHP979WQT7DQ621K2AD9","A3UE459HVZC0FF","Approved","ZM0392881",20,20
"3DUZQ9U6SMO7JMTP4BFS4C6FNXGVSS","A2HZQUFSD3ACSI","Approved","ZM0392881",20,20
"3XXU1SWE8MVNQP6FKE5CYJMJ7VEA01","A2POACRR0JSC1N","Approved","ZM0392881",20,20
"3DYGAII7PL8I1MHGQVHO3K2WJMQQPB","A38NN4RC5YR6ZR","Approved","ZM0392881",20,20
"3EWIJTFFVO7QG2NR0J7YU2CASBWE0M","A2KYR3GRQT2EL0","Approved","ZM0392881",20,20
"3WLEIWSYHOH9WMH757JIYT22HP9H2Q","A2F9V69F6TZIAB","Approved","ZM0392881",20,20
"3WQQ9FUS6AUAROGALWINM9C78C78BF","A1909MOQZUXZZ5","Approved","ZM0392881",20,20
"37M28K1J0QDUSV716MFIGO1F66XJAY","A3AXWYIZU2DY88","Untrusted","ZM0392881",20,20
"3L70J4KAZGMHP979WQT7DQ621IGDAM","A3PRZRK9IC5CBI","Approved","ZM0392881",20,20
"3LOZAJ85YDD6ICHMAB141FQW9MMX2B","A1UI059YV3XH73","Approved","ZM0685215",7,20
"3AAJC4I4FGSVT3F9IEVHXHSOJX8ZJZ","A2JOR5PFVZGCST","Approved","ZM0685215",7,20
"379J5II41OG3DYCDPCTHSM4YZG8ELE","ADLYO655RWJUI","Untrusted","ZM0685215",7,20
"3VHHR074H3HI4JX324FBMCCHDT4L7Z","A1XVZCQ983ETMR","Approved","ZM0685215",7,20
"3XCC1ODXDLB3DZXV3NLD8F2BOBLRQT","A1JV64BL3WCK0G","Approved","ZM0685215",7,20
"3ZPPDN2SLVW8CWB40FQRNDD3ZMN9E8","A1NM7ZPZ3NH412","Approved","ZM0685215",7,20
"317HQ483I7S5H3HKX8ZNQT6FW5MIN2","A2272IIEXMSKBZ","Approved","ZM0685215",7,20
"3YMU66OBIN8ZBGPE4M470XW3R3XHGI","A8ENEFD0CI4R","Approved","TZ0815579",20,20
"3TPWUS5F8914RU4YXZUOB9LB8ZWWC1","A1RILUP7EBYOQ1","Approved","TZ0815579",20,20
"3V0Z7YWSIY0EENCRAW0MDUTBPZJV2J","ADLYO655RWJUI","Approved","TZ0815579",20,20
"3S96KQ6I9M4M456I2QKO8VWUP6FDTJ","A2HGAQ9WOEU9PN","Approved","TZ0815579",20,20
"3QIYRE09Y3HUHXLMP1EHYUPTBRVN17","ALJMDVY95Y5G4","Approved","TZ0815579",20,20
"3SKEMFQBZ35BKRK4R9VGLCVXV2X8K8","A7TP8TTJ88Y0R","Approved","TZ0815579",20,20
"37XITHEISW9ZJYNCY5KIOADUGMYCRZ","A1NM7ZPZ3NH412","Approved","TZ0815579",20,20
"3RANCT1ZVFH8PLNNOZJSI1UW511UBF","A2Q1YS118AO2BP","Approved","TZ0815579",20,20
"35GCEFQ6I5OK8PDKFT3UHABZJSCZ3T","AXTVX0Y7CYNQ3","Approved","TZ0815579",20,20
"3Z9WI9EOZZO4D2LXUDPMYPOWYOHKHZ","A3PRZRK9IC5CBI","Approved","TZ0815579",20,20
"3RANCT1ZVFH8PLNNOZJSI1UW52XBUU","AAOY9MNZBQQGA","Untrusted","TZ0815579",20,20
"3PMBY0YE273TFYRQ4OKWXPD0A3ZC9P","AEJO933AJ3ZZH","Approved","TZ0815579",20,20
"3BDCF01OGXU1J3T4PD5BZPWEDLYLY3","A314XJY8V1YL12","Untrusted","TZ0815579",20,20
"326O153BMIYKFMOLCVVT99WTM02DEB","A1LZWU72K42V92","Approved","TZ0815579",20,20
"39O5D9O87TS70W2ANFJM6CAEAB03CA","AMUC6OI4A2GY4","Approved","TZ0815579",20,20
"3WETL7AQWT8M1BTV85WES644IUG354","AXW5865MPP85D","Untrusted","TZ0815579",20,20
"3NG53N1RLVJCVIHK410OHTHWPG8P83","A1JV64BL3WCK0G","Approved","TZ0815579",20,20
"3XM0HYN6NKZT4JRBH4MO93DI0JEPEA","ATMQRDBW7WM1Z","Untrusted","TZ0815579",20,20
"3DBQWDE4Y6YT5FM5QOGT1K2ANC05NH","A21I4DTJGWJYQJ","Approved","TZ0815579",20,20
"33UKMF9319KTLU2FOGK3DZEGSXETT3","A2OW0LUTGOJI6J","Approved","TZ0815579",20,20
"3NVC2EB65QZK3Z3FJ71B332XJB7Y3W","A18ZUFGMNOVI2Y","Approved","ZM0639038",1,20
"30X31N5D63QNRYQRTGOW8PS26W1ASE","A2POACRR0JSC1N","Approved","ZM0712368",20,20
"392CY0QWG1RJVV7EF3KRRK0F5O4I4K","A1XVZCQ983ETMR","Approved","ZM0712368",20,20
"3RYC5T2D73TIDNWG3A6O8AC1JGJRPO","A2S96ZZ70YFPSK","Approved","ZM0712368",20,20
"3TE22NPXPBCPNO8ZUEINXJQW06944X","ADLYO655RWJUI","Approved","ZM0712368",20,20
"3L70J4KAZGMHP979WQT7DQ625TGDAC","A1IYFXLF8HPO0G","Approved","ZM0712368",20,20
"30JNVC0OR9KQO5JS7I9JUB05135HQ6","ASLIVCSBVKVLV","Approved","ZM0712368",20,20
"3QJOXOW4XJRNJGUYPOUWSZJNZNPEMB","A7TP8TTJ88Y0R","Approved","ZM0712368",20,20
"3VE8AYVF8MX045SQQY4J5Z3SRJN8F7","A3BZVFD82AVLT8","Approved","ZM0712368",20,20
"39OWYR0EPKRFJBJ8322D4CRUKZAYFX","A38NN4RC5YR6ZR","Approved","ZM0712368",20,20
"37Q970SNZE8RXADRXXV3XOZZ24Z1SP","A2HGAQ9WOEU9PN","Approved","ZM0712368",20,20
"37QW5D2ZRGM98AXCWI4ICYM7GA8S83","A8KHWKKGAGOH0","Approved","ZM0712368",20,20
"3R08VXYT7CVYFD926IMDVNTXB3X7W9","A1HGC1W5EWXUYS","Approved","ZM0712368",20,20
"3CFJTT4SXTQGEIPXH1IYUWKPWSYI7C","A1SL65Z68BK1UT","Approved","ZM0712368",20,20
"3FIJLY1B6U4LAXR7CF6URLYIGUNPFA","A1DE0J98KFXN0Z","Approved","ZM0712368",20,20
"3R6BYFZZP7CQJ6TYY6GBLYKLIUGXFS","A1RILUP7EBYOQ1","Approved","ZM0712368",20,20
"3PS7W85Z8Z2A1FT1QAFMMZD4204T9K","A2Q1YS118AO2BP","Approved","ZM0712368",20,20
"31QTRG6Q2TDRAO82H5YIG65YM6EPYA","A2RMJNF6IPI42F","Approved","ZM0712368",20,20
"3JMSRU9HQIU693O73GVNFV20QIQEVL","A08713333G059I6B3STS6","Approved","ZM0712368",20,20
"3DBQWDE4Y6YT5FM5QOGT1K2ASNJN59","A1JV64BL3WCK0G","Approved","ZM0712368",20,20
"3OSWBBLG1EXTLMF270LLXYH07JBDXD","A2F9V69F6TZIAB","Approved","ZM0712368",20,20
"3V0Z7YWSIY0EENCRAW0MDUTBTBYV2Q","A2POACRR0JSC1N","Approved","ZM0698638",20,20
"3FK0YFF9PZGNBEATY6KXFZQMQA3VVC","AZ4NM6ZXTGT0","Approved","ZM0698638",20,20
"31LVTDXBL7ASM2HIBIDHRT3HE6XLRZ","A1RILUP7EBYOQ1","Approved","ZM0698638",20,20
"3JZQSN0I3QAFXKY89WG7XCKQF12GFV","A1GJA9DZS0F43K","Approved","ZM0698638",20,20
"3018Q3ZVOIQBQJQEERORIFN6KU2ARA","A1JK98CUTURSFN","Untrusted","ZM0698638",20,20
"3RU7GD8VPOTUE2WTIZ6TYKHX5IUSP5","A2F0CF32B5C4VV","Untrusted","ZM0698638",20,20
"3DHE4R9OCWBVWQMWL110DTQ16YJG2Z","A8KHWKKGAGOH0","Approved","ZM0698638",20,20
"32UTUBMZ7GW820CNTPTXENWFNJYBVZ","A7TP8TTJ88Y0R","Approved","ZM0698638",20,20
"3634BBTX0OUTTB43ZKGAIOX6UFWFIQ","A260DMGSF8MAD7","Approved","ZM0698638",20,20
"3S96KQ6I9M4M456I2QKO8VWUTJ1TDF","A3H2HWBP6C2FIV","Untrusted","ZM0698638",20,20
"3Z3ZLGNNSIUBUXCTSXKHQHZVIZKQ37","AEJMW2LLLCVFI","Approved","ZM0698638",20,20
"3BWI6RSP7G94YDNBLIS79HMX4Z97EA","A2SYGP6A5GN4S3","Approved","ZM0698638",20,20
"3KGTPGBS6XLE18NR56QHH8RSF7HU2Y","ADLYO655RWJUI","Approved","ZM0698638",20,20
"3JAOYWH7VI4MI2LWH1DV083N8M89LL","A2RMJNF6IPI42F","Approved","ZM0698638",20,20
"36TFCYNS44AAX2K4TW4BOJWYY8QHX5","A3UYPGEKV45VZ6","Approved","ZM0698638",20,20
"3ZGVPD4G6THP76BEU89LZNFXH2LZTW","AYD2LKV6C5F2S","Untrusted","ZM0698638",20,20
"3B4YI393V9WRRUCLAGANTPM8S5BSS1","A2W1C5PDHUF25O","Approved","ZM0698638",20,20
"3VJ40NV2QIND82X7SZY4JP8TXYFTOL","A1T79J0XQXDDGC","Approved","ZM0698638",20,20
"3EFVCAY5L39G97EM9OV4KXVKKS8J8T","A3VE5OH94HYHET","Approved","ZM0698638",20,20
"37C0GNLMHF3G27V66DCVXL4G9A66DV","A18ZUFGMNOVI2Y","Approved","ZM0698638",20,20
"3PB5A5BD0V62IRJ2RDIV9K79I3D7GT","A1NM7ZPZ3NH412","Approved","ZM0677023",1,20
"3NS0A6KXC48L21P8A8AE0408S4HGZ1","A1909MOQZUXZZ5","Approved","ZM0712876",3,20
"3X73LLYYQ1E5L860RQH2QH50XQLNHP","A2NGIJ1BSU9B9V","Approved","ZM0712876",3,20
"317HQ483I7S5H3HKX8ZNQT6FX30NII","A1K0C7QDBNOE4P","Approved","ZM0712876",3,20
"31HQ4X3T3SA4NHHVQ7DMH38D1GESL9","A2FFSROM5P4VNP","Approved","ZM0458189",20,20
"3FK0YFF9PZGNBEATY6KXFZQMRIBVV1","ABM77ZQWCHPNX","Approved","ZM0458189",20,20
"3VHHR074H3HI4JX324FBMCCHE227L2","A5KZLEGBMV0DY","Approved","ZM0458189",20,20
"3VNL7UK1XFJJ2PKETWFEWVZF63ATFY","AAP8KJE5GBGXT","Untrusted","ZM0458189",20,20
"3BQU611VFPKRH0KNS4A5VZCS9YD99N","ADLYO655RWJUI","Approved","ZM0458189",20,20
"30IQTZXKAK6ZM2E8VOXQIRXHDX9X0H","A2D07YKCLRKHNC","Untrusted","ZM0458189",20,20
"3NLZY2D53PPSA12IY3OHM3TCJS1QLQ","AK0Y6OITL7VGX","Approved","ZM0458189",20,20
"3S96KQ6I9M4M456I2QKO8VWUUQ0TDT","AKNZG1Q6B0GFY","Untrusted","ZM0458189",20,20
"3ZV9H2YQQD7GEU8F46JNI6HH77V3WX","AZ4NM6ZXTGT0","Approved","ZM0458189",20,20
"3TVSS0C0E10LDB69JLPE0JLF169TW5","A1NM7ZPZ3NH412","Approved","ZM0458189",20,20
"3VBEN272MKZO1P3UFGG64B355Z5SGG","A1XVZCQ983ETMR","Approved","ZM0458189",20,20
"3CN4LGXD5XO5LVMJJL6UD8U3WFUY4F","A2IMMQ5AS3ZK78","Approved","ZM0458189",20,20
"39ZSFO5CA8WE74LZCRW9GPD9IOFJUZ","AL7TCWU718E5W","Approved","ZM0458189",20,20
"3U5NZHP4LR25OTID75UUU6AVXFJHPW","AT2RJPFT9OW4S","Approved","ZM0458189",20,20
"3TVRFO09GKFCJY3UKHJ9GBP5GV1XL7","A3IRHGHJ3N24YI","Approved","ZM0458189",20,20
"36WLNQG78ZAR0PQ1YZ4NEJ8TOWFBEU","A4T1X0PO5N1G9","Approved","ZM0458189",20,20
"3FTF2T8WLRI2TWXVLFKX9JK370IW9M","A3RS7UCO7CQ74R","Untrusted","ZM0458189",20,20
"3WZ36BJEV3GTP88YOUTID58UR63BTL","A2ISTNRL26YN9F","Approved","ZM0458189",20,20
"34Q075JO1XDRW1TFOVCJNITG8JJ10K","ARIY7R4C3ZUIO","Approved","ZM0458189",20,20
"3N4BPTXIO8S9IORHUCWLH4DMXR1UKN","A1HKYY6XI2OHO1","Approved","ZM0458189",20,20
"3GM6G9ZBKNXP8ZCVFJJRRLJO2VJTMJ","AG0X3PQK2FWQJ","Approved","ZM0709071",6,20
"3M68NM076H7A3HEBOE7F2ALKOAAR6X","A1XVZCQ983ETMR","Approved","ZM0709071",6,20
"3DOCMVPBTNEXV4SBUOCFV12WI3BNNG","A5N6QK76RTR7R","Untrusted","ZM0709071",6,20
